"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableTDP"
"TIMESTAMP","RECORD","JDAY","JHM","TDP_Flow(1)","TDP_Flow(2)","TDP_Flow(3)","TDP_Flow(4)","TDP_Flow(5)","TDP_Flow(6)","TDP_Flow(7)","TDP_Flow(8)","TDP_Flow(9)","TDP_Flow(10)","TDP_Flow(11)","TDP_Flow(12)","TDP_Flow(13)","TDP_Flow(14)","TDP_Flow(15)","TDP_Flow(16)","TDP_Flow(17)","TDP_Flow(18)","TDP_Flow(19)","TDP_Flow(20)","TDP_Flow(21)","TDP_Flow(22)","TDP_Flow(23)","TDP_Flow(24)","TDP_Flow(25)","TDP_Flow(26)","TDP_Flow(27)","TDP_Flow(28)","TDP_Flow(29)","TDP_Flow(30)","TDP_Flow(31)","TDP_Flow(32)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-01 12:30:00",4403,213,1230,115.4,34.84,21.83,8.58,0.319,1.551,1.499,0.488,1.094,3.666,10.94,8.14,7.278,6.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 12:45:00",4404,213,1245,109.6,32.68,20.81,7.621,0.235,0.965,1.298,0.303,0.81,3.28,9.08,7.603,6.826,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 13:00:00",4405,213,1300,105,29.53,19.92,6.458,0.119,0.749,1.026,0.178,0.571,2.869,7.898,7.069,6.347,5.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 13:15:00",4406,213,1315,104.4,32.68,19.23,6.37,0.319,1.439,1.441,0.638,0.76,3.113,7.583,7.804,6.134,5.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 13:30:00",4407,213,1330,82.3,31.97,15.26,5.31,0.528,1.812,1.469,0.881,0.76,2.711,5.379,6.9,4.497,4.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 13:45:00",4408,213,1345,59.27,23.3,11.65,3.687,0.341,1.222,0.822,0.416,0.416,1.756,3.51,4.923,3.057,3.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 14:00:00",4409,213,1400,46.58,14.82,9.18,2.408,0.102,1.275,0.538,0.14,0.293,1.084,2.485,3.365,2.124,2.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 14:15:00",4410,213,1415,41.91,10.93,7.643,1.793,0.069,1.066,0.56,0.14,0.313,0.824,1.938,2.986,1.543,2.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 14:30:00",4411,213,1430,27.18,9,5.621,1.453,0.138,0.461,0.515,0.218,0.217,0.937,1.321,3.042,1.02,1.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 14:45:00",4412,213,1445,18.17,7.625,4.469,1.306,0.364,0.247,0.471,0.239,0.199,0.909,0.872,2.843,0.64,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 15:00:00",4413,213,1500,19.1,5.26,3.404,2.46,0.679,1.302,0.493,0.37,0.236,0.688,0.643,2.054,0.43,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 15:15:00",4414,213,1515,18.13,3.129,2.72,4.309,1.335,2.565,0.676,1.083,0.354,0.559,0.506,1.684,0.309,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 15:30:00",4415,213,1530,26.78,3.312,2.235,5.028,1.821,3.401,0.772,1.421,0.255,0.484,0.33,1.548,0.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 15:45:00",4416,213,1545,25.1,3.312,1.992,4.634,1.957,4.525,0.923,1.55,0.274,0.412,0.277,1.213,1.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 16:00:00",4417,213,1600,24.76,2.771,2.067,4.844,2.097,5.642,1.441,1.616,0.313,0.412,0.251,1.304,1.826,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 16:15:00",4418,213,1615,31.76,3.685,2.592,4.955,2.204,5.464,2.082,1.649,0.293,0.343,0.201,1.727,2.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 16:30:00",4419,213,1630,31.85,4.456,2.81,3.949,1.889,4.525,1.861,1.55,0.217,0.276,0.154,1.417,2.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 16:45:00",4420,213,1645,31.39,5.26,2.794,3.559,1.366,3.365,1.707,1.326,0.163,0.276,0.11,1.056,2.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 17:00:00",4421,213,1700,30.69,5.674,2.902,3.291,1.123,2.401,1.441,1.173,0.146,0.298,0.11,1.125,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 17:15:00",4422,213,1715,22.25,5.26,2.365,3.126,1.213,1.841,1.215,0.995,0.146,0.343,0.131,1.233,2.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 17:30:00",4423,213,1730,13.25,3.685,1.595,2.754,11.19,1.494,0.974,0.717,0.146,0.276,0.11,0.956,1.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 17:45:00",4424,213,1745,12.76,2.949,1.451,2.312,12.49,1.494,0.923,0.537,0.163,0.234,0.11,0.757,1.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 18:00:00",4425,213,1800,7.715,2.595,1.09,1.868,12.37,1.066,0.797,0.44,0.129,0.234,0.068,0.616,1.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 18:15:00",4426,213,1815,4.856,1.757,0.737,1.452,12.03,0.867,0.652,0.218,0.113,0.193,0.049,0.397,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 18:30:00",4427,213,1830,4.278,2.252,0.631,1.443,11.75,1.066,0.606,0.239,0.146,0.213,0.154,0.442,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 18:45:00",4428,213,1845,3.593,2.084,0.457,1.3,11.56,1.275,0.583,0.281,0.163,0.193,0.177,0.397,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 19:00:00",4429,213,1900,7.895,1.598,0.554,1.158,11.48,1.901,0.629,0.638,0.217,0.213,0.251,0.454,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 19:15:00",4430,213,1915,11.54,1.442,0.657,1.15,11.38,1.901,0.606,0.638,0.274,0.255,0.349,0.573,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 19:30:00",4431,213,1930,10.92,1.142,0.532,1.006,11.23,1.275,0.515,0.44,0.181,0.193,0.277,0.451,0.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 19:45:00",4432,213,1945,6.861,1.142,0.279,0.975,11.2,0.749,0.428,0.325,0.097,0.173,0.201,0.25,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 20:00:00",4433,213,2000,7.418,1.142,0.232,0.913,11.2,0.725,0.345,0.303,0.081,0.154,0.201,0.215,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 20:15:00",4434,213,2015,8.53,0.856,0.222,0.936,11.19,1.384,0.386,0.463,0.146,0.154,0.277,0.088,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 20:30:00",4435,213,2030,8.05,0.72,0,0.838,11.12,1.092,0.345,0.416,0.129,0.135,0.251,0,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 20:45:00",4436,213,2045,4.829,0.72,0,0.72,11.05,0.749,0.266,0.37,0.081,0.049,0.251,0,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 21:00:00",4437,213,2100,2.266,0.856,0,0.731,11.02,0.941,0.247,0.416,0.081,0.021,0.251,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 21:15:00",4438,213,2115,1.053,1.142,0,0.746,11.04,0.749,0.285,0.37,0.081,0.035,0.277,0,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 21:30:00",4439,213,2130,0.025,1.442,0,0.749,10.95,0.482,0.266,0.239,0.052,0.049,0.251,0,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 21:45:00",4440,213,2145,0,1.598,0,0.797,10.92,0.772,0.266,0.347,0.081,0.035,0.277,0,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 22:00:00",4441,213,2200,0,0.997,0,0.764,10.98,0.819,0.247,0.416,0.097,0,0.333,0,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 22:15:00",4442,213,2215,0,0.997,0,0.76,10.9,0.725,0.247,0.325,0.081,0,0.303,0,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 22:30:00",4443,213,2230,0,0.856,0,0.757,10.92,0.867,0.247,0.416,0.081,0,0.316,0,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 22:45:00",4444,213,2245,0,0.997,0,0.652,10.86,0.38,0.247,0.239,0.052,0.009,0.303,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 23:00:00",4445,213,2300,0,0.856,0,0.604,10.83,0.482,0.247,0.303,0.067,0,0.322,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 23:15:00",4446,213,2315,0,0.72,0,0.602,10.81,0.702,0.247,0.393,0.081,0,0.346,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 23:30:00",4447,213,2330,0,0.589,0,0.569,10.79,0.679,0.247,0.44,0.067,0.009,0.349,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-01 23:45:00",4448,213,2345,0,0.344,0,0.61,10.77,0.461,0.228,0.37,0.067,0.009,0.371,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 00:00:00",4449,214,0,0,0.463,0,0.588,10.7,0.247,0.228,0.178,0.052,0.009,0.374,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 00:15:00",4450,214,15,0,0.856,0,0.57,10.68,0.176,0.192,0.159,0.039,0.021,0.376,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 00:30:00",4451,214,30,0,0.72,0,0.556,10.66,0.127,0.174,0.086,0.026,0.035,0.379,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 00:45:00",4452,214,45,0,0.856,0,0.656,10.66,0.143,0.174,0.104,0.039,0.082,0.402,0,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 01:00:00",4453,214,100,0,0.997,0,0.724,10.7,0.16,0.174,0.14,0.067,0.116,0.427,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 01:15:00",4454,214,115,0,1.142,0,0.76,10.79,0.112,0.157,0.198,0.081,0.193,0.465,0.119,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 01:30:00",4455,214,130,0,1.442,0,1.165,11.21,0.16,0.192,0.393,0.163,0.298,0.56,0.299,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 01:45:00",4456,214,145,0,1.919,0,1.54,11.52,0.16,0.21,0.416,0.181,0.343,0.566,0.327,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 02:00:00",4457,214,200,0,1.919,0,1.688,11.64,0.127,0.228,0.393,0.199,0.343,0.591,0.316,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 02:15:00",4458,214,215,0,2.084,0,1.776,11.82,0.143,0.266,0.463,0.199,0.436,0.622,0.403,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 02:30:00",4459,214,230,0,2.771,0,1.96,12.13,0.176,0.345,0.638,0.236,0.534,0.714,0.593,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 02:45:00",4460,214,245,0,4.066,0,2.144,11.97,0.265,0.428,0.717,0.255,0.636,0.805,0.639,1.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 03:00:00",4461,214,300,0,3.685,0,2.035,12.03,0.321,0.386,0.744,0.217,0.559,0.759,0.583,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 03:15:00",4462,214,315,0,3.685,0,1.922,11.96,0.321,0.365,0.771,0.199,0.484,0.723,0.5,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 03:30:00",4463,214,330,0,4.066,0,1.971,11.83,0.36,0.386,0.826,0.199,0.484,0.762,0.51,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 03:45:00",4464,214,345,0,5.056,0,2.348,12.02,0.503,0.538,0.938,0.236,0.559,0.869,0.583,1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 04:00:00",4465,214,400,0,4.654,0,2.232,11.78,0.42,0.45,0.826,0.199,0.534,0.832,0.513,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 04:15:00",4466,214,415,0,5.056,0,2.35,11.48,0.441,0.493,0.826,0.181,0.509,0.849,0.503,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 04:30:00",4467,214,430,0,4.26,0,2.395,11.78,0.42,0.45,0.826,0.199,0.534,0.845,0.564,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 04:45:00",4468,214,445,0,4.066,0,2.347,12.2,0.461,0.493,0.881,0.236,0.534,0.835,0.557,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 05:00:00",4469,214,500,0,4.456,0,2.491,12.23,0.568,0.493,0.909,0.255,0.559,0.865,0.535,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 05:15:00",4470,214,515,5.459,2.096,0.3,0.66,7.593,0.456,0.245,0.408,0.078,0.139,0.196,0.138,0.151,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 05:30:00",4471,214,530,5.7,2.266,0.299,0.633,7.605,0.477,0.189,0.408,0.063,0.12,0.191,0.138,0.11,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 05:45:00",4472,214,545,6.633,2.096,0.366,0.627,7.729,0.499,0.208,0.457,0.078,0.12,0.208,0.148,0.091,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 06:00:00",4473,214,600,6.328,1.763,0.414,0.648,7.768,0.394,0.12,0.408,0.049,0.101,0.196,0.105,0.055,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 06:15:00",4474,214,615,7.113,1.928,0.436,0.672,7.814,0.394,0.12,0.408,0.078,0.101,0.203,0.156,0.039,0.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 06:30:00",4475,214,630,5.862,1.602,0.391,0.727,7.67,0.296,0.058,0.315,0.063,0.084,0.174,0.134,0.039,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 06:45:00",4476,214,645,5.566,1.289,0.59,0.67,7.457,0.205,0.019,0.249,0.035,0.036,0.169,0.134,0.039,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 07:00:00",4477,214,700,6.383,1.289,1.233,0.689,6.756,0.121,0.019,0.249,0.035,0.036,0.171,0.183,0.091,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 07:15:00",4478,214,715,7.113,1.289,1.668,0.6,4.657,0.061,0.019,0.207,0.023,0.022,0.167,0.223,0.13,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 07:30:00",4479,214,730,10.41,1.138,2.176,0.517,3.173,0.003,0,0.147,0.011,0,0.221,0.289,0.193,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 07:45:00",4480,214,745,22.98,1.602,5.689,0.558,2.655,0,0.008,0.11,0.011,0.009,0.504,0.895,0.625,1.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 08:00:00",4481,214,800,25.44,1.444,5.992,0.399,2.209,0,0,0.075,0,0.009,0.738,1.095,0.741,1.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 08:15:00",4482,214,815,26.53,1.289,5.582,0.203,1.827,0,0,0.015,0,0,0.83,1.052,0.682,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 08:30:00",4483,214,830,30.85,1.444,5.99,0.174,1.538,0,0,0.004,0,0,1.028,1.217,0.771,1.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 08:45:00",4484,214,845,49.8,1.602,9.76,0.363,1.264,0,0,0,0,0.009,1.633,1.998,1.528,2.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 09:00:00",4485,214,900,64.73,3.534,12.41,0.76,1.132,0,0,0,0,0.178,2.686,3.021,2.292,3.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 09:15:00",4486,214,915,74.77,5.328,13.98,1.097,0.943,0,0,0,0,0.352,3.55,3.543,2.796,4.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 09:30:00",4487,214,930,93.6,8.9,17.12,1.745,0.792,0,0.044,0,0.002,0.653,4.909,4.611,3.958,6.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 09:45:00",4488,214,945,108,13.99,19.33,2.436,0.62,0,0.137,0.028,0.049,1.145,6.527,5.469,4.736,6.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 10:00:00",4489,214,1000,121.9,19.4,21.89,3.066,0.358,0,0.154,0.015,0.063,1.499,8.03,6.283,5.577,7.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 10:15:00",4490,214,1015,133.6,24.38,23.59,3.827,0.197,0.222,0.226,0.043,0.178,2.095,9.72,7.045,6.017,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 10:30:00",4491,214,1030,140.3,28.38,24.24,4.317,0.077,0.699,0.408,0.167,0.311,2.513,10.17,7.52,6.076,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 10:45:00",4492,214,1045,146.7,31.52,25.54,4.936,0.014,0.939,0.563,0.249,0.459,2.711,10.83,7.913,6.461,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 11:00:00",4493,214,1100,150.1,31.88,25.89,5.279,0,0.99,0.633,0.249,0.549,2.874,11.33,8.07,6.632,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 11:15:00",4494,214,1115,150.7,32.6,26.14,5.501,0,1.118,0.61,0.249,0.595,2.956,11.31,8.13,6.719,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 11:30:00",4495,214,1130,154,34.06,26.7,5.83,0,1.304,0.657,0.315,0.69,3.123,11.65,8.25,6.875,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 11:45:00",4496,214,1145,153.2,33.69,26.29,5.954,0,1.47,0.681,0.338,0.764,3.165,11.73,8.24,6.756,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 12:00:00",4497,214,1200,157.2,34.06,26.78,6.176,0,1.442,0.73,0.361,0.839,3.208,11.65,8.33,6.838,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 12:15:00",4498,214,1215,159.6,35.17,27.12,7.008,0,1.555,0.563,0.361,0.916,3.38,12.5,8.51,6.951,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 12:30:00",4499,214,1230,158.1,34.43,26.61,7.165,0,1.7,0.705,0.408,0.943,3.25,11.82,8.45,6.894,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 12:45:00",4500,214,1245,158.9,34.8,26.63,7.269,0,1.94,0.754,0.432,1.022,3.165,12.34,8.6,6.951,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 13:00:00",4501,214,1300,161.6,35.54,27.08,7.986,0,2.095,0.657,0.481,1.13,3.293,12.48,8.7,6.989,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 13:15:00",4502,214,1315,159.9,34.06,26.73,7.845,0,2.032,0.563,0.557,1.158,3.423,12.3,8.67,6.913,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 13:30:00",4503,214,1330,162.2,34.06,27,7.947,0,2.382,0.586,0.662,1.327,3.644,12.6,8.84,6.989,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 13:45:00",4504,214,1345,164.3,34.06,27.3,8.24,0,2.448,0.345,0.635,1.355,3.689,11.77,8.99,7.014,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 14:00:00",4505,214,1400,163,33.33,27.04,8,0,2.253,0.345,0.506,1.443,3.779,12.66,9.01,6.982,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 14:15:00",4506,214,1415,162.7,33.33,27.25,7.964,0,2.253,0.73,0.457,1.472,3.916,12.78,9.1,7.033,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 14:30:00",4507,214,1430,162.6,32.24,27.15,7.789,0,2.157,0.804,0.408,1.532,3.916,12.57,9.15,6.97,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 14:45:00",4508,214,1445,160.6,32.6,26.97,7.587,0,2.095,0.681,0.338,1.592,3.916,12.34,9.16,6.888,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 15:00:00",4509,214,1500,161.8,30.81,26.77,7.522,0,2.063,0.657,0.315,1.683,3.962,12.23,9.18,6.894,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 15:15:00",4510,214,1515,160.8,29.76,26.79,7.465,0,2.095,0.657,0.228,1.622,4.054,11.94,9.12,6.731,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 15:30:00",4511,214,1530,160.1,29.76,26.66,7.31,0,1.94,0.61,0.187,1.776,4.242,11.64,9.12,6.812,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 15:45:00",4512,214,1545,159.8,30.11,26.71,7.173,0,1.94,0.495,0.167,1.839,4.148,11.34,9.12,6.763,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 16:00:00",4513,214,1600,159.7,30.11,26.62,7.075,0,2.001,0.365,0.167,1.998,4.338,10.95,9.16,6.645,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 16:15:00",4514,214,1615,155.8,29.41,26.19,6.748,0,2.063,0.226,0.187,2.031,4.29,10.57,9.01,6.559,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 16:30:00",4515,214,1630,155.4,29.07,26.07,6.726,0,2.189,0.324,0.249,2.096,4.242,10.33,8.94,6.345,7.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 16:45:00",4516,214,1645,153.9,28.38,26.03,6.668,0,2.063,0.429,0.228,2.063,4.195,9.96,8.85,6.195,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 17:00:00",4517,214,1700,151.8,27.7,25.8,6.447,0,2.189,0.324,0.207,1.966,4.148,9.66,8.67,6.017,7.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 17:15:00",4518,214,1715,150.1,27.36,25.38,6.343,0,2.032,0.226,0.167,1.839,4.101,9.41,8.57,5.923,7.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 17:30:00",4519,214,1730,149.1,27.02,25.16,6.169,0,1.879,0.189,0.11,1.714,4.008,8.96,8.46,5.842,7.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 17:45:00",4520,214,1745,144.6,25.69,24.46,5.841,0,1.584,0.058,0,1.472,3.734,8.37,8.2,5.611,7.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 18:00:00",4521,214,1800,143.2,26.02,24.09,5.583,0,1.277,0,0,1.27,3.555,7.707,8.11,5.549,7.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 18:15:00",4522,214,1815,140.1,24.06,23.32,5.402,0,0.99,0,0,0.969,3.165,6.765,7.89,5.307,7.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-08-02 18:30:00",4523,214,1830,136.3,20.6,23.1,4.947,0,0.841,0,0,0.715,2.671,5.731,7.66,5.086,7.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
