"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableDT"
"TIMESTAMP","RECORD","TC_dTC_Avg(1)","TC_dTC_Avg(2)","TC_dTC_Avg(3)","TC_dTC_Avg(4)","TC_dTC_Avg(5)","TC_dTC_Avg(6)","TC_dTC_Avg(7)","TC_dTC_Avg(8)","TC_dTC_Avg(9)","TC_dTC_Avg(10)","TC_dTC_Avg(11)","TC_dTC_Avg(12)","TC_dTC_Avg(13)","TC_dTC_Avg(14)","TC_dTC_Avg(15)","TC_dTC_Avg(16)","TC_dTC_Avg(17)","TC_dTC_Avg(18)","TC_dTC_Avg(19)","TC_dTC_Avg(20)","TC_dTC_Avg(21)","TC_dTC_Avg(22)","TC_dTC_Avg(23)","TC_dTC_Avg(24)","TC_dTC_Avg(25)","TC_dTC_Avg(26)","TC_dTC_Avg(27)","TC_dTC_Avg(28)","TC_dTC_Avg(29)","TC_dTC_Avg(30)","TC_dTC_Avg(31)","TC_dTC_Avg(32)"
"TS","RN","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-09-11 11:00:00",8333,5.401,9.15,6.441,6.152,7.472,5.948,9.81,10.28,10.27,9.47,10.83,8.95,4.937,6.521,7.601,6.345,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 11:15:00",8334,5.339,9.09,6.358,6.173,7.406,5.887,9.77,10.37,10.25,9.51,10.93,8.87,4.858,6.474,7.566,6.368,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 11:30:00",8335,5.332,9.08,6.346,6.184,7.422,5.818,9.73,10.31,10.15,9.45,10.91,8.79,4.868,6.456,7.581,6.334,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 11:45:00",8336,5.335,9.1,6.366,6.202,7.481,5.79,9.72,10.31,10.13,9.43,10.89,8.79,4.974,6.47,7.609,6.377,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 12:00:00",8337,5.258,9.03,6.297,6.144,7.392,5.746,9.69,10.26,10.09,9.39,10.82,8.74,4.793,6.402,7.527,6.356,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 12:15:00",8338,5.289,9.06,6.329,6.172,7.398,5.695,9.66,10.18,10.05,9.35,10.77,8.71,4.791,6.407,7.551,6.382,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 12:30:00",8339,5.256,9.07,6.312,6.151,7.431,5.689,9.67,10.2,10.07,9.33,10.76,8.73,4.929,6.402,7.536,6.375,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 12:45:00",8340,5.233,9.03,6.292,6.129,7.391,5.651,9.64,10.18,10.02,9.26,10.69,8.67,4.771,6.377,7.502,6.344,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 13:00:00",8341,5.242,9.03,6.313,6.147,7.348,5.648,9.62,10.13,10.02,9.2,10.71,8.71,4.706,6.418,7.563,6.387,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 13:15:00",8342,5.313,9.07,6.366,6.191,7.441,5.65,9.61,10.04,10.01,9.1,10.77,8.71,4.989,6.457,7.632,6.449,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 13:30:00",8343,5.239,9.04,6.326,6.142,7.478,5.687,9.65,10.09,10.06,9.12,10.75,8.72,5.027,6.465,7.604,6.405,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 13:45:00",8344,5.209,8.99,6.3,6.11,7.387,5.648,9.61,10.1,10,9.14,10.68,8.65,4.742,6.423,7.551,6.38,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 14:00:00",8345,5.169,8.96,6.264,6.084,7.258,5.602,9.57,10.05,9.9,9.1,10.69,8.68,4.638,6.359,7.507,6.32,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 14:15:00",8346,5.173,8.96,6.274,6.082,7.292,5.598,9.54,9.97,9.89,9.09,10.63,8.69,4.671,6.346,7.531,6.371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 14:30:00",8347,5.172,8.96,6.282,6.07,7.396,5.613,9.56,9.91,9.96,9.04,10.54,8.67,4.648,6.347,7.554,6.341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 14:45:00",8348,5.16,8.94,6.28,6.062,7.373,5.602,9.57,9.87,9.98,9.03,10.45,8.63,4.642,6.337,7.54,6.332,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 15:00:00",8349,5.156,8.88,6.278,6.036,7.293,5.606,9.55,9.78,9.93,9.02,10.31,8.62,4.652,6.313,7.537,6.252,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 15:15:00",8350,5.171,8.92,6.279,6.052,7.269,5.594,9.53,9.79,9.94,9.09,10.25,8.62,4.664,6.326,7.577,6.328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 15:30:00",8351,5.178,8.96,6.299,6.097,7.305,5.611,9.54,9.99,9.99,9.22,10.31,8.64,4.729,6.361,7.676,6.428,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 15:45:00",8352,5.178,8.94,6.303,6.098,7.316,5.635,9.57,9.88,9.96,9.11,10.28,8.63,4.763,6.364,7.663,6.403,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 16:00:00",8353,5.186,8.96,6.323,6.115,7.321,5.637,9.59,9.93,10.02,9.12,10.32,8.62,4.81,6.377,7.668,6.45,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 16:15:00",8354,5.2,8.96,6.329,6.123,7.353,5.649,9.6,9.85,9.99,9.06,10.31,8.62,4.865,6.381,7.682,6.453,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 16:30:00",8355,5.209,9,6.345,6.144,7.395,5.68,9.6,9.86,9.97,9.05,10.34,8.63,4.938,6.408,7.707,6.467,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 16:45:00",8356,5.223,9.02,6.352,6.159,7.435,5.725,9.58,9.8,9.96,9.07,10.37,8.69,5.002,6.432,7.721,6.454,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 17:00:00",8357,5.255,9.07,6.369,6.182,7.504,5.768,9.6,9.85,10.02,9.14,10.44,8.75,5.12,6.472,7.748,6.493,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 17:15:00",8358,5.278,9.11,6.408,6.197,7.556,5.812,9.63,9.9,10.09,9.18,10.49,8.81,5.238,6.503,7.771,6.503,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 17:30:00",8359,5.296,9.16,6.435,6.214,7.599,5.864,9.65,9.9,10.15,9.24,10.54,8.87,5.302,6.528,7.791,6.508,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 17:45:00",8360,5.328,9.28,6.47,6.232,7.664,5.921,9.69,9.97,10.21,9.29,10.59,8.93,5.375,6.566,7.813,6.525,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 18:00:00",8361,5.368,9.33,6.524,6.267,7.727,5.967,9.7,9.98,10.24,9.33,10.64,8.99,5.448,6.615,7.859,6.555,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 18:15:00",8362,5.43,9.39,6.617,6.317,7.803,6.006,9.72,9.99,10.26,9.36,10.67,9.05,5.53,6.673,7.921,6.604,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 18:30:00",8363,5.503,9.46,6.714,6.388,7.892,6.056,9.73,10.09,10.32,9.41,10.72,9.12,5.609,6.746,8.02,6.684,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 18:45:00",8364,5.6,9.53,6.819,6.499,8,6.108,9.75,10.16,10.37,9.48,10.81,9.2,5.726,6.835,8.15,6.789,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 19:00:00",8365,5.698,9.6,6.929,6.597,8.09,6.141,9.75,10.16,10.39,9.49,10.84,9.27,5.834,6.917,8.27,6.869,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 19:15:00",8366,5.803,9.67,7.042,6.702,8.19,6.156,9.74,10.15,10.39,9.5,10.86,9.33,5.948,7.006,8.4,6.954,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 19:30:00",8367,5.915,9.73,7.152,6.815,8.27,6.185,9.74,10.1,10.38,9.5,10.87,9.38,6.047,7.087,8.54,7.039,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 19:45:00",8368,6.037,9.8,7.267,6.932,8.35,6.202,9.73,10.12,10.39,9.52,10.89,9.45,6.136,7.166,8.68,7.134,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 20:00:00",8369,6.16,9.84,7.372,7.036,8.42,6.229,9.74,10.13,10.4,9.53,10.91,9.5,6.205,7.23,8.79,7.206,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 20:15:00",8370,6.276,9.86,7.46,7.115,8.45,6.238,9.76,10.11,10.4,9.54,10.89,9.53,6.258,7.291,8.87,7.253,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 20:30:00",8371,6.371,9.88,7.534,7.18,8.47,6.238,9.76,10.1,10.39,9.53,10.89,9.55,6.308,7.336,8.93,7.287,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 20:45:00",8372,6.463,9.91,7.604,7.251,8.5,6.251,9.76,10.14,10.41,9.54,10.92,9.58,6.345,7.385,8.99,7.335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 21:00:00",8373,6.541,9.92,7.663,7.3,8.52,6.25,9.78,10.12,10.41,9.55,10.91,9.6,6.373,7.416,9.03,7.351,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 21:15:00",8374,6.602,9.94,7.698,7.345,8.52,6.25,9.78,10.09,10.4,9.54,10.91,9.6,6.403,7.443,9.04,7.363,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 21:30:00",8375,6.672,9.96,7.752,7.398,8.54,6.248,9.79,10.13,10.41,9.56,10.94,9.63,6.454,7.483,9.08,7.398,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 21:45:00",8376,6.691,9.96,7.777,7.423,8.54,6.263,9.76,10.12,10.41,9.54,10.93,9.64,6.454,7.508,9.1,7.408,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 22:00:00",8377,6.723,9.97,7.797,7.443,8.55,6.251,9.77,10.08,10.39,9.52,10.91,9.64,6.46,7.524,9.11,7.41,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 22:15:00",8378,6.719,9.94,7.799,7.432,8.52,6.225,9.76,10.04,10.35,9.48,10.88,9.63,6.454,7.518,9.09,7.387,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 22:30:00",8379,6.738,9.94,7.816,7.441,8.52,6.218,9.76,10.07,10.34,9.48,10.87,9.63,6.467,7.527,9.09,7.387,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 22:45:00",8380,6.747,9.94,7.824,7.456,8.52,6.213,9.75,10.07,10.34,9.47,10.86,9.63,6.478,7.537,9.09,7.385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 23:00:00",8381,6.746,9.92,7.828,7.452,8.5,6.199,9.75,10,10.32,9.45,10.84,9.62,6.456,7.522,9.07,7.365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 23:15:00",8382,6.76,9.92,7.833,7.449,8.49,6.176,9.75,10,10.3,9.45,10.84,9.61,6.449,7.523,9.06,7.361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 23:30:00",8383,6.774,9.92,7.848,7.462,8.5,6.154,9.76,9.98,10.29,9.45,10.83,9.61,6.458,7.52,9.06,7.356,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-11 23:45:00",8384,6.775,9.91,7.844,7.456,8.49,6.12,9.76,9.97,10.27,9.43,10.81,9.59,6.461,7.51,9.05,7.341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 00:00:00",8385,6.791,9.92,7.869,7.472,8.5,6.109,9.76,10.02,10.29,9.45,10.83,9.62,6.48,7.52,9.08,7.361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 00:15:00",8386,6.765,9.92,7.852,7.459,8.5,6.106,9.76,10.01,10.29,9.44,10.84,9.63,6.487,7.516,9.08,7.361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 00:30:00",8387,6.741,9.92,7.856,7.452,8.49,6.118,9.75,10.08,10.31,9.45,10.85,9.64,6.483,7.516,9.09,7.368,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 00:45:00",8388,6.703,9.94,7.839,7.437,8.5,6.124,9.75,10.11,10.31,9.44,10.86,9.65,6.481,7.514,9.09,7.372,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 01:00:00",8389,6.665,9.93,7.818,7.417,8.49,6.124,9.74,10.12,10.3,9.43,10.87,9.65,6.477,7.506,9.07,7.358,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 01:15:00",8390,6.662,9.96,7.823,7.424,8.5,6.124,9.76,10.16,10.33,9.46,10.91,9.68,6.485,7.512,9.09,7.371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 01:30:00",8391,6.631,9.94,7.811,7.414,8.49,6.137,9.75,10.13,10.32,9.46,10.9,9.67,6.472,7.501,9.08,7.347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 01:45:00",8392,6.634,9.94,7.806,7.406,8.49,6.127,9.75,10.13,10.32,9.46,10.89,9.66,6.466,7.494,9.06,7.333,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 02:00:00",8393,6.639,9.98,7.828,7.424,8.51,6.134,9.77,10.19,10.35,9.49,10.93,9.68,6.48,7.512,9.08,7.367,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 02:15:00",8394,6.633,10.03,7.848,7.448,8.54,6.156,9.8,10.31,10.42,9.56,10.99,9.71,6.508,7.536,9.12,7.415,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 02:30:00",8395,6.584,9.96,7.818,7.409,8.51,6.127,9.78,10.14,10.36,9.49,10.93,9.68,6.458,7.501,9.07,7.349,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 02:45:00",8396,6.578,9.97,7.817,7.416,8.51,6.098,9.78,10.22,10.37,9.51,10.95,9.68,6.436,7.502,9.08,7.374,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 03:00:00",8397,6.558,9.95,7.808,7.405,8.5,6.086,9.78,10.12,10.35,9.5,10.93,9.67,6.423,7.491,9.07,7.351,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 03:15:00",8398,6.537,9.94,7.808,7.394,8.49,6.073,9.77,10.16,10.34,9.49,10.93,9.66,6.393,7.484,9.06,7.346,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 03:30:00",8399,6.549,9.97,7.83,7.432,8.51,6.087,9.79,10.23,10.38,9.55,10.98,9.67,6.405,7.515,9.09,7.398,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 03:45:00",8400,6.49,9.94,7.805,7.388,8.49,6.085,9.78,10.15,10.34,9.5,10.95,9.66,6.354,7.501,9.06,7.364,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 04:00:00",8401,6.445,9.94,7.799,7.377,8.48,6.085,9.78,10.16,10.35,9.5,10.96,9.66,6.319,7.498,9.06,7.371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 04:15:00",8402,6.385,9.93,7.767,7.339,8.47,6.086,9.79,10.19,10.35,9.5,10.96,9.66,6.272,7.492,9.06,7.374,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 04:30:00",8403,6.341,9.94,7.738,7.302,8.45,6.099,9.79,10.23,10.36,9.5,10.97,9.64,6.22,7.489,9.06,7.365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 04:45:00",8404,6.295,9.92,7.708,7.269,8.44,6.091,9.79,10.19,10.35,9.49,10.96,9.64,6.184,7.486,9.04,7.348,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 05:00:00",8405,6.239,9.92,7.673,7.23,8.42,6.085,9.79,10.21,10.35,9.49,10.97,9.64,6.138,7.475,9.02,7.337,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 05:15:00",8406,6.192,9.91,7.627,7.178,8.4,6.096,9.79,10.22,10.35,9.48,10.97,9.64,6.097,7.468,9,7.311,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 05:30:00",8407,6.13,9.88,7.567,7.116,8.37,6.126,9.79,10.18,10.33,9.46,10.94,9.63,6.041,7.438,8.96,7.267,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 05:45:00",8408,6.071,9.86,7.498,7.06,8.34,6.146,9.79,10.2,10.33,9.46,10.93,9.61,6.007,7.411,8.92,7.235,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 06:00:00",8409,6.018,9.86,7.43,7.003,8.33,6.151,9.79,10.22,10.34,9.47,10.94,9.61,6,7.4,8.89,7.208,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 06:15:00",8410,5.988,9.87,7.375,6.967,8.33,6.156,9.8,10.29,10.36,9.49,10.96,9.61,6.007,7.386,8.85,7.194,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 06:30:00",8411,5.969,9.89,7.325,6.938,8.33,6.18,9.82,10.39,10.42,9.55,11.03,9.62,6.017,7.386,8.83,7.208,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 06:45:00",8412,5.91,9.85,7.243,6.858,8.31,6.165,9.82,10.31,10.38,9.51,10.99,9.6,5.998,7.344,8.76,7.129,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 07:00:00",8413,5.876,9.83,7.18,6.811,8.29,6.16,9.82,10.35,10.38,9.51,10.99,9.58,5.979,7.316,8.69,7.08,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 07:15:00",8414,5.849,9.8,7.124,6.778,8.27,6.169,9.83,10.38,10.4,9.54,11.01,9.55,5.948,7.285,8.61,7.034,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 07:30:00",8415,5.814,9.77,7.062,6.743,8.24,6.175,9.84,10.37,10.41,9.55,11.01,9.49,5.898,7.234,8.5,6.963,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 07:45:00",8416,5.752,9.69,6.973,6.683,8.18,6.169,9.83,10.37,10.39,9.54,11.01,9.41,5.792,7.157,8.37,6.883,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 08:00:00",8417,5.726,9.65,6.923,6.644,8.12,6.183,9.84,10.37,10.39,9.55,11.03,9.34,5.726,7.096,8.28,6.821,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 08:15:00",8418,5.674,9.58,6.84,6.58,8.04,6.176,9.84,10.37,10.36,9.54,11.01,9.27,5.651,7.01,8.17,6.747,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 08:30:00",8419,5.606,9.49,6.765,6.557,7.94,6.152,9.81,10.28,10.29,9.49,10.95,9.18,5.557,6.913,8.07,6.667,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 08:45:00",8420,5.559,9.43,6.712,6.498,7.848,6.115,9.8,10.21,10.25,9.47,10.92,9.12,5.474,6.842,7.993,6.613,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-09-12 09:00:00",8421,5.534,9.38,6.681,6.447,7.787,6.06,9.78,10.14,10.2,9.44,10.89,9.08,5.417,6.785,7.934,6.575,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
